account_id,bank_id,account_type,account_age_days,account_status,previous_alert_count,state_code,source_type,source_system,incoming_amount_total,incoming_transaction_count,unique_senders,outgoing_amount_total,outgoing_transaction_count,unique_receivers,fund_split_ratio,transfer_velocity,network_degree,network_risk_score
ACC_004464,BANK12,Current,1090,Active,1,DL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,11078.0,4.0,4.0,10415.0,4.0,3.0,0.9401516519227298,0.110091743119266,7.0,0.2931274565176703
ACC_004465,BANK10,Savings,825,Active,1,UP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,134932.0,4.0,4.0,76595.0,4.0,4.0,0.5676563009515905,0.1454545454545454,8.0,0.2407943981210737
ACC_004466,BANK05,Current,768,Active,0,KL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,74831.0,7.0,7.0,37082.0,6.0,6.0,0.495543290882121,0.234375,13.0,0.2515638259043711
ACC_004467,BANK01,Current,888,Active,0,AR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,79835.0,3.0,2.0,58809.0,2.0,1.0,0.7366318030938811,0.0675675675675675,3.0,0.1670862412171048
ACC_004468,BANK09,Current,697,Active,1,JK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,10350.0,5.0,5.0,4306.0,4.0,4.0,0.4160386473429951,0.1721664275466284,9.0,0.2270284275604904
ACC_004469,BANK12,Savings,451,Active,2,KA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
ACC_004470,BANK11,Savings,689,Active,1,AP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,179953.0,14.0,14.0,78580.0,12.0,11.0,0.4366695748334287,0.5224963715529753,25.0,0.3716421393113798
ACC_004471,BANK02,Savings,496,Frozen,0,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,453185.0,16.0,16.0,172881.0,17.0,16.0,0.3814799695488597,1.0282258064516128,32.0,0.3270412527355665
ACC_004472,BANK08,Savings,1968,Active,0,BR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,24920.0,4.0,4.0,13619.0,2.0,2.0,0.5465088282504013,0.0304878048780487,6.0,0.1709439229926007
ACC_004473,BANK02,Savings,930,Active,0,AS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,120312.0,8.0,8.0,132373.0,19.0,19.0,1.1002476893410469,0.6129032258064516,27.0,0.4486723778927476
ACC_004474,BANK01,Savings,747,Active,0,BR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,7525.0,5.0,5.0,6032.0,5.0,5.0,0.8015946843853821,0.2008032128514056,10.0,0.2672871018959559
ACC_004475,BANK01,Savings,2026,Active,0,ML,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,46576.0,5.0,5.0,64960.0,5.0,5.0,1.3947097217451048,0.0740375123395853,10.0,0.3698145764287892
ACC_004476,BANK01,Savings,1949,Active,2,JH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,97621.0,17.0,13.0,82461.0,18.0,16.0,0.8447055449134919,0.2770651616213442,29.0,0.4805941219760745
ACC_004477,BANK02,Savings,157,Active,0,JH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,14450.0,3.0,3.0,500.0,1.0,1.0,0.0346020761245674,0.1910828025477706,4.0,0.057966191347277
ACC_004478,BANK04,Savings,468,Active,2,SK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,111076.0,7.0,5.0,55698.0,11.0,10.0,0.5014404551838381,0.7051282051282052,15.0,0.3623033617084537
ACC_004479,BANK10,Savings,213,Active,0,GJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,60584.0,12.0,10.0,45896.0,11.0,10.0,0.7575597517496369,1.5492957746478877,20.0,0.3980659143026653
ACC_004480,BANK09,Savings,1558,Frozen,0,SK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,72783.0,16.0,16.0,78096.0,11.0,11.0,1.0729978154239317,0.2118100128369704,27.0,0.4398927178275577
ACC_004481,BANK05,Savings,97,Active,2,DL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,13764.0,4.0,4.0,5252.0,2.0,2.0,0.3815751235106074,0.6185567010309279,6.0,0.2279612136246655
ACC_004482,BANK10,Savings,1743,Active,1,DL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,93499.0,4.0,4.0,67324.0,6.0,6.0,0.720050481823335,0.1032702237521514,10.0,0.2920415365566051
ACC_004483,BANK05,Savings,210,Active,0,MN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,24623.0,4.0,4.0,14823.0,3.0,3.0,0.6019981318279657,0.4285714285714285,7.0,0.1971353873556082
ACC_004484,BANK08,Savings,862,Active,0,GA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,22266.0,6.0,6.0,4310.0,4.0,3.0,0.1935686697206503,0.1392111368909512,9.0,0.1477666285700233
ACC_004485,BANK05,Savings,1708,Active,0,HP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,79808.0,11.0,11.0,49364.0,10.0,10.0,0.6185344827586207,0.1756440281030445,21.0,0.359999974763789
ACC_004486,BANK11,Savings,1441,Active,0,BR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,76499.0,7.0,7.0,26636.0,7.0,7.0,0.3481875580072942,0.1457321304649549,14.0,0.237390143955926
ACC_004487,BANK11,Current,1764,Active,0,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,38088.0,5.0,5.0,4196.0,2.0,2.0,0.1101659315269901,0.0340136054421768,7.0,0.107119174071645
ACC_004488,BANK01,Savings,66,Active,0,SK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,5727.0,4.0,3.0,5297.0,4.0,4.0,0.924917059542518,1.818181818181818,7.0,0.2675423036017588
ACC_004489,BANK01,Savings,35,Active,0,HR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,148722.0,20.0,17.0,68653.0,20.0,17.0,0.4616196662228856,17.142857142857142,34.0,0.5022120130175765
ACC_004490,BANK07,Savings,595,Active,1,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,27306.0,5.0,5.0,28513.0,5.0,5.0,1.0442027393246909,0.2521008403361344,10.0,0.3502564877851822
ACC_004491,BANK11,Current,741,Active,0,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,37808.0,2.0,2.0,5207.0,1.0,1.0,0.1377221752010156,0.0404858299595141,3.0,0.0620062389597728
ACC_004492,BANK10,Savings,303,Active,1,BR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,6074.0,5.0,4.0,6395.0,4.0,3.0,1.0528482054659205,0.396039603960396,7.0,0.3157088319961399
ACC_004493,BANK05,Savings,404,Active,0,RJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,36697.0,4.0,4.0,3961.0,2.0,2.0,0.1079379785813554,0.1485148514851485,6.0,0.0953742947665886
ACC_004494,BANK07,Savings,1039,Active,1,PB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,7663.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1025
ACC_004495,BANK06,Savings,906,Active,0,PY,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,66627.0,7.0,7.0,44266.0,6.0,6.0,0.6643853092590091,0.1986754966887417,13.0,0.280754184087214
ACC_004496,BANK10,Savings,811,Active,1,UK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,26703.0,3.0,3.0,24927.0,5.0,5.0,0.9334906190315696,0.1849568434032059,8.0,0.3052104267645567
ACC_004497,BANK11,Savings,1911,Active,0,NL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,23767.0,3.0,3.0,4320.0,1.0,1.0,0.1817646316320949,0.0156985871271585,4.0,0.0819657964068882
ACC_004498,BANK04,Savings,405,Active,0,MZ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,23770.0,4.0,4.0,54784.0,6.0,6.0,2.304753891459823,0.4444444444444444,10.0,0.4794444444444444
ACC_004499,BANK05,Savings,913,Active,0,MH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACC_004500,BANK01,Savings,1602,Active,0,RJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,20630.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.025
ACC_004501,BANK09,Savings,904,Active,0,HR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,68303.0,7.0,7.0,24018.0,5.0,5.0,0.3516390202480125,0.165929203539823,12.0,0.2131961205788003
ACC_004502,BANK08,Savings,324,Active,3,PB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,41504.0,10.0,10.0,22910.0,8.0,7.0,0.5519949884348496,0.7407407407407407,17.0,0.436506530383506
ACC_004503,BANK11,Current,2083,Active,1,AS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,91138.0,7.0,7.0,41002.0,5.0,5.0,0.4498891790471592,0.0720115218434949,12.0,0.2694507215516878
ACC_004504,BANK11,Savings,1543,Active,0,MH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,32970.0,3.0,3.0,48538.0,4.0,4.0,1.4721868365180466,0.0777705767984446,7.0,0.3459104021586426
ACC_004505,BANK12,Savings,2344,Active,1,CH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,41370.0,9.0,8.0,11499.0,6.0,5.0,0.2779550398839739,0.0767918088737201,13.0,0.2519100500684326
ACC_004506,BANK05,Savings,545,Dormant,0,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,47659.0,4.0,4.0,49696.0,4.0,4.0,1.0427411401833862,0.2201834862385321,8.0,0.2846815343944779
ACC_004507,BANK02,Savings,558,Active,0,CH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,82995.0,9.0,7.0,32886.0,9.0,9.0,0.3962407373938189,0.4838709677419354,16.0,0.2741808387213376
ACC_004508,BANK08,Current,1890,Active,1,LD,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,31890.0,10.0,10.0,14390.0,8.0,8.0,0.4512386328002508,0.1269841269841269,18.0,0.3452366020098851
ACC_004509,BANK02,Current,1833,Active,0,OD,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,2962.0,2.0,2.0,1991.0,2.0,2.0,0.6721809588116138,0.0327332242225859,4.0,0.1679590000342583
ACC_004510,BANK02,Savings,29,Active,0,GA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,31458.0,8.0,6.0,12757.0,6.0,5.0,0.4055248267531312,6.206896551724138,11.0,0.2705358101990393
ACC_004511,BANK04,Current,1504,Active,0,MZ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,204824.0,7.0,7.0,61507.0,10.0,10.0,0.3002919579736749,0.1994680851063829,17.0,0.267045773496457
ACC_004512,BANK12,Savings,449,Active,1,CG,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,43103.0,8.0,8.0,13945.0,4.0,4.0,0.3235273646845927,0.2672605790645879,12.0,0.2492898946104496
ACC_004513,BANK06,Savings,660,Active,0,DL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,27466.0,3.0,3.0,500.0,1.0,1.0,0.0182043253477026,0.0454545454545454,4.0,0.0536403023903934
ACC_004514,BANK11,Current,307,Active,1,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,10906.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0525
ACC_004515,BANK03,Current,1782,Active,0,UP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,56498.0,9.0,8.0,44609.0,10.0,9.0,0.7895677723105242,0.1683501683501683,17.0,0.3523578618378434
ACC_004516,BANK08,Savings,1414,Active,0,MH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,1179.0,1.0,1.0,710.0,1.0,1.0,0.6022052586938084,0.0212164073550212,2.0,0.1305980843449666
ACC_004517,BANK05,Savings,1434,Active,0,TN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,1596.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0125
ACC_004518,BANK02,Savings,2094,Active,1,DL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,47480.0,5.0,5.0,36889.0,5.0,5.0,0.7769376579612468,0.0716332378223495,10.0,0.3016804225214416
ACC_004519,BANK12,Current,1652,Active,0,CG,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,3146.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.025
ACC_004520,BANK01,Savings,133,Dormant,3,PB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,44682.0,7.0,4.0,29325.0,7.0,6.0,0.6563045521686586,1.5789473684210529,10.0,0.3756427703137258
ACC_004521,BANK01,Savings,247,Active,1,WB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,52491.0,6.0,6.0,54126.0,6.0,6.0,1.031148196833743,0.7287449392712552,12.0,0.3777383838386175
ACC_004522,BANK05,Savings,1456,Active,0,LD,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,81395.0,11.0,10.0,32828.0,5.0,5.0,0.4033171570735303,0.103021978021978,15.0,0.2591107222680875
ACC_004523,BANK05,Savings,685,Active,0,MZ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,14955.0,3.0,3.0,6230.0,1.0,1.0,0.4165830825810765,0.0437956204379562,4.0,0.1233399956560679
ACC_004524,BANK08,Savings,2188,Active,0,MZ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,123777.0,3.0,3.0,33939.0,4.0,4.0,0.2741947211517487,0.0548446069469835,7.0,0.1360325222710258
ACC_004525,BANK09,Current,967,Active,0,MN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,46771.0,6.0,5.0,25002.0,7.0,5.0,0.5345620149237775,0.217166494312306,10.0,0.2207200175547841
ACC_004526,BANK05,Savings,1157,Active,0,ML,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,27097.0,2.0,2.0,25203.0,4.0,4.0,0.9301029634276856,0.1037165082108902,6.0,0.2388051836819539
ACC_004527,BANK05,Savings,507,Active,0,RJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,25034.0,5.0,3.0,17613.0,4.0,4.0,0.7035631541104098,0.2366863905325444,7.0,0.2129904158746471
ACC_004528,BANK07,Current,321,Active,1,MN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,20095.0,7.0,6.0,8182.0,4.0,2.0,0.4071659616820104,0.3738317757009346,8.0,0.2149923610513611
ACC_004529,BANK04,Savings,1626,Active,1,TN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,35139.0,8.0,8.0,7991.0,5.0,4.0,0.2274111386209055,0.092250922509225,12.0,0.2307194584837507
ACC_004530,BANK11,Savings,486,Dormant,0,PY,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,17666.0,3.0,3.0,13264.0,2.0,2.0,0.7508207856900261,0.1234567901234568,5.0,0.1951282053969891
ACC_004531,BANK07,Savings,1977,Active,0,LA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,81839.0,14.0,8.0,39396.0,11.0,7.0,0.4813841811361331,0.1669195751138087,15.0,0.2734114274499614
ACC_004532,BANK12,Current,1875,Active,0,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,25603.0,8.0,8.0,18874.0,8.0,6.0,0.7371792368081865,0.128,14.0,0.3052863664414326
ACC_004533,BANK11,Savings,781,Active,0,GJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,51135.0,3.0,3.0,22211.0,5.0,5.0,0.4343600273785079,0.1920614596670934,8.0,0.1779336193879098
ACC_004534,BANK04,Savings,1550,Frozen,0,JH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,31804.0,5.0,4.0,3220.0,3.0,3.0,0.101245126399195,0.0580645161290322,7.0,0.1057985422811494
ACC_004535,BANK06,Savings,1183,Active,1,WB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,1239.0,1.0,1.0,912.0,1.0,1.0,0.7360774818401937,0.0253592561284869,2.0,0.1940671518833187
ACC_004536,BANK09,Savings,2323,Active,2,PB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,104367.0,8.0,8.0,23833.0,7.0,7.0,0.2283576226201768,0.0904003443822643,15.0,0.3083665874023535
ACC_004537,BANK11,Savings,1854,Active,1,WB,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,71827.0,8.0,7.0,34732.0,6.0,6.0,0.4835507538947749,0.0970873786407767,13.0,0.2880922557179933
ACC_004538,BANK12,Current,1138,Active,1,TS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,44116.0,6.0,5.0,9843.0,4.0,2.0,0.2231163296763079,0.1054481546572935,7.0,0.1675998392399268
ACC_004539,BANK06,Savings,1536,Active,0,JH,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,13195.0,6.0,6.0,11994.0,5.0,5.0,0.908980674497916,0.09765625,11.0,0.2975481805371353
ACC_004540,BANK09,Savings,1166,Active,1,AN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,83010.0,9.0,9.0,76937.0,8.0,8.0,0.9268401397421996,0.2058319039451115,17.0,0.4167553434943361
ACC_004541,BANK04,Savings,220,Active,0,CG,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,25062.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.025
ACC_004542,BANK11,Current,332,Active,0,MZ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,500.0,1.0,1.0,500.0,1.0,1.0,1.0,0.0903614457831325,2.0,0.2009036144578313
ACC_004543,BANK12,Savings,2291,Active,1,AN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,33081.0,5.0,4.0,17059.0,3.0,2.0,0.5156736495269187,0.0392841553906591,6.0,0.2056357302211173
ACC_004544,BANK12,Current,1286,Active,1,HP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,71553.0,7.0,7.0,19311.0,5.0,3.0,0.2698838623118527,0.1166407465007776,10.0,0.213396083369582
ACC_004545,BANK09,Savings,1699,Active,0,TN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,28486.0,7.0,7.0,11209.0,5.0,3.0,0.3934915397037141,0.0882872277810476,10.0,0.1947438917259604
ACC_004546,BANK10,Savings,946,Active,1,TR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,105169.0,9.0,8.0,53951.0,7.0,5.0,0.5129933725717655,0.2219873150105708,13.0,0.2944937133501646
ACC_004547,BANK07,Savings,887,Frozen,2,UP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,76486.0,11.0,8.0,30021.0,9.0,6.0,0.3925032032005857,0.3043968432919955,14.0,0.3267320289930224
ACC_004548,BANK11,Savings,1117,Active,0,ML,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,69516.0,4.0,4.0,47915.0,8.0,8.0,0.6892657805397319,0.2148612354521038,12.0,0.2727701239489741
ACC_004549,BANK07,Savings,845,Active,1,HP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,17377.0,3.0,3.0,3014.0,2.0,2.0,0.1734476607009265,0.0710059171597633,5.0,0.1335633997942597
ACC_004550,BANK05,Current,2218,Frozen,1,GJ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,73481.0,19.0,19.0,67720.0,16.0,15.0,0.9215987806371716,0.2164111812443643,34.0,0.4534438984239486
ACC_004551,BANK08,Current,2241,Active,0,TS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,29011.0,3.0,3.0,500.0,1.0,1.0,0.0172348419564992,0.0133868808567603,4.0,0.0531499661509549
ACC_004552,BANK11,Savings,1427,Active,1,ML,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,37170.0,9.0,6.0,41713.0,14.0,11.0,1.1222222222222222,0.2943237561317449,17.0,0.4518321264502062
ACC_004553,BANK07,Current,362,Active,2,MP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,248403.0,6.0,6.0,72081.0,5.0,4.0,0.2901776548592408,0.4143646408839779,10.0,0.2599247360092069
ACC_004554,BANK07,Savings,2364,Active,2,NL,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,149215.0,7.0,6.0,82206.0,8.0,6.0,0.5509231645612036,0.1015228426395939,12.0,0.3274267822246066
ACC_004555,BANK06,Savings,1150,Active,1,TR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,3646.0,2.0,2.0,4960.0,2.0,2.0,1.36039495337356,0.0521739130434782,4.0,0.3285908559708078
ACC_004556,BANK03,Savings,253,Active,1,AR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,98037.0,4.0,4.0,93379.0,8.0,8.0,0.9524873262135723,0.9486166007905138,12.0,0.3661714480952803
ACC_004557,BANK01,Savings,1126,Active,2,MN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,45024.0,2.0,2.0,612.0,1.0,1.0,0.013592750533049,0.0266429840142095,3.0,0.1201451611834256
ACC_004558,BANK05,Savings,2356,Active,1,UP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,15426.0,2.0,2.0,9609.0,2.0,2.0,0.6229093737845196,0.0254668930390492,4.0,0.1992638093426814
ACC_004559,BANK10,Savings,1344,Active,0,AR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,33052.0,3.0,3.0,2640.0,1.0,1.0,0.0798741377223768,0.0223214285714285,4.0,0.0642011883871302
ACC_004560,BANK09,Savings,1301,Active,2,MN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,72239.0,6.0,6.0,17586.0,4.0,4.0,0.2434419081105774,0.0922367409684857,10.0,0.2485247013290359
ACC_004561,BANK02,Savings,1021,Active,3,GA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,50365.0,6.0,6.0,27492.0,5.0,5.0,0.5458552566266256,0.1469147894221351,11.0,0.3544938178038809
ACC_004562,BANK10,Savings,793,Active,0,JK,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,102946.0,9.0,9.0,53741.0,8.0,8.0,0.5220309676917996,0.3026481715006305,17.0,0.3068819010610712
ACC_004563,BANK03,Current,1203,Frozen,0,AP,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,36784.0,6.0,4.0,8038.0,4.0,3.0,0.2185189212701174,0.0997506234413965,7.0,0.1267383174566845
ACC_004564,BANK10,Current,1773,Frozen,2,GA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,8146.0,4.0,4.0,4148.0,3.0,3.0,0.5092069727473607,0.0507614213197969,7.0,0.2571188344439861
ACC_004565,BANK01,Savings,2370,Active,1,TS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,26335.0,7.0,5.0,21830.0,6.0,5.0,0.8289348775393962,0.0759493670886076,10.0,0.3108230972402803
ACC_004566,BANK06,Savings,2015,Active,2,KA,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,108204.0,14.0,12.0,79941.0,14.0,14.0,0.7387989353443496,0.2084367245657568,26.0,0.4613741809309187
ACC_004567,BANK01,Savings,896,Active,1,TS,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,18428.0,4.0,4.0,6628.0,3.0,3.0,0.3596700672889081,0.1004464285714285,7.0,0.1914467260612732
ACC_004568,BANK10,Savings,840,Dormant,1,MZ,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,5524.0,2.0,2.0,4505.0,1.0,1.0,0.8155322230267922,0.0357142857142857,3.0,0.2205752818868315
ACC_004569,BANK10,Savings,1928,Active,0,TR,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,37637.0,9.0,8.0,20413.0,9.0,9.0,0.542365225708744,0.1400414937759336,17.0,0.3088143294367895
ACC_004570,BANK11,Savings,1454,Active,1,AN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,113907.0,7.0,7.0,52540.0,6.0,6.0,0.4612534787150921,0.123796423658872,13.0,0.2844573230117298
ACC_004571,BANK05,Current,2160,Active,0,TN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,53101.0,10.0,8.0,17394.0,7.0,7.0,0.3275644526468428,0.0972222222222222,15.0,0.2457960014354197
ACC_004572,BANK03,Current,1770,Active,0,AN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,25295.0,8.0,8.0,19784.0,6.0,6.0,0.7821308559003756,0.1016949152542373,14.0,0.3128898489351081
ACC_004573,BANK02,Savings,1218,Active,3,PY,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,17319.0,3.0,2.0,3554.0,3.0,3.0,0.2052081528956637,0.0738916256157635,5.0,0.2191503430128988
ACC_004574,BANK11,Current,1425,Active,0,MN,SYNTHETIC_DERIVED,ACCOUNT_TRANSACTION_GRAPH_DERIVED,16278.0,3.0,3.0,667.0,1.0,1.0,0.0409755498218454,0.0210526315789473,4.0,0.0573812475346124
