atm_id,bank,atm_name,state_ut,zone_name,zone_id,latitude,longitude,source_type,source_note
SYN_ATM_03803,HDFC Bank,HDFC Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.001894,82.564266,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03804,Union Bank of India,Union Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.957267,82.495128,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03805,Bank of Baroda,Bank of Baroda ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.952724,82.518417,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03806,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.926635,82.552678,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03807,HDFC Bank,HDFC Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.939472,82.498911,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03808,ICICI Bank,ICICI Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.990466,82.671821,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03809,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.018196,82.564008,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03810,HDFC Bank,HDFC Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.870892,82.488641,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03811,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,20.992254,82.493167,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03812,IDFC FIRST Bank,IDFC FIRST Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.908017,82.601092,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03813,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.845844,82.648152,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03814,IndusInd Bank,IndusInd Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.916006,82.541918,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03815,Bank of Baroda,Bank of Baroda ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.017956,82.612918,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03816,Union Bank of India,Union Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.014956,82.425091,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03817,ICICI Bank,ICICI Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.040041,82.539164,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03818,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,20.984529,82.545419,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03819,HDFC Bank,HDFC Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,20.987471,82.567031,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03820,HDFC Bank,HDFC Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.893244,82.671051,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03821,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.878855,82.363844,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03822,IDFC FIRST Bank,IDFC FIRST Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.899172,82.482733,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03823,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.960965,82.552573,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03824,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.042135,82.680438,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03825,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.976289,82.618831,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03826,Bank of India,Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.961719,82.545383,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03827,Axis Bank,Axis Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.940444,82.48016,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03828,Union Bank of India,Union Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.983408,82.772456,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03829,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.055711,82.548954,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03830,Union Bank of India,Union Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.86068,82.533514,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03831,Axis Bank,Axis Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.027267,82.560224,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03832,HDFC Bank,HDFC Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.848066,82.654499,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03833,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.796953,82.559902,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03834,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.037563,82.513944,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03835,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.922266,82.624071,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03836,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.989775,82.611742,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03837,ICICI Bank,ICICI Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.987257,82.579893,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03838,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.88732,82.571423,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03839,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.913366,82.514855,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03840,IndusInd Bank,IndusInd Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.00694,82.710303,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03841,Union Bank of India,Union Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.036545,82.609767,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03842,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,20.993989,82.444151,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03843,ICICI Bank,ICICI Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.006252,82.671659,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03844,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.058822,82.543269,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03845,ICICI Bank,ICICI Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.960047,82.678155,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03846,Axis Bank,Axis Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.113674,82.566044,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03847,Union Bank of India,Union Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.031973,82.592667,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03848,HDFC Bank,HDFC Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.970165,82.53386,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03849,IDFC FIRST Bank,IDFC FIRST Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.927202,82.711395,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03850,Punjab National Bank,Punjab National Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.926609,82.511912,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03851,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.818213,82.575089,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03852,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.935699,82.56227,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03853,Bank of India,Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.085037,82.653371,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03854,IndusInd Bank,IndusInd Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,20.975132,82.521167,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03855,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.178024,82.415209,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03856,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.982051,82.603184,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03857,Bank of Baroda,Bank of Baroda ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.01854,82.446377,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03858,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.909582,82.624239,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03859,Bank of Baroda,Bank of Baroda ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.919743,82.695497,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03860,Bank of Baroda,Bank of Baroda ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.038267,82.587144,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03861,HDFC Bank,HDFC Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,20.998288,82.517893,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03862,Axis Bank,Axis Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.840873,82.525978,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03863,Union Bank of India,Union Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.025342,82.472908,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03864,Axis Bank,Axis Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.065956,82.549948,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03865,IndusInd Bank,IndusInd Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.024426,82.480852,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03866,IDFC FIRST Bank,IDFC FIRST Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.02728,82.685735,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03867,State Bank of India,State Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.165235,82.48303,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03868,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.033387,82.412378,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03869,Punjab National Bank,Punjab National Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.980761,82.659077,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03870,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.901941,82.571233,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03871,IDFC FIRST Bank,IDFC FIRST Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,20.99092,82.524119,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03872,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.14612,82.717556,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03873,HDFC Bank,HDFC Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.008712,82.508562,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03874,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.047849,82.399013,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03875,Axis Bank,Axis Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.0766,82.625683,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03876,Axis Bank,Axis Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.074129,82.61204,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03877,IndusInd Bank,IndusInd Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.887139,82.490616,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03878,Bank of Baroda,Bank of Baroda ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.096485,82.577103,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03879,Union Bank of India,Union Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.9636,82.481195,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03880,HDFC Bank,HDFC Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.834761,82.543305,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03881,Union Bank of India,Union Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.061335,82.720483,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03882,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,20.926302,82.622719,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03883,IDFC FIRST Bank,IDFC FIRST Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.787621,82.485793,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03884,Bank of India,Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.018745,82.696182,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03885,Axis Bank,Axis Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.016416,82.579634,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03886,Bank of India,Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.04287,82.581393,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03887,Union Bank of India,Union Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.916662,82.485336,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03888,Kotak Mahindra Bank,Kotak Mahindra Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.087005,82.545006,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03889,Bank of India,Bank of India ATM,Chhattisgarh,Chhattisgarh Zone 05,CG_Z04,21.031429,82.644077,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03890,Canara Bank,Canara Bank ATM,Chhattisgarh,Chhattisgarh Zone 06,CG_Z05,20.891358,82.565685,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03891,IDFC FIRST Bank,IDFC FIRST Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.027502,82.545187,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03892,IDFC FIRST Bank,IDFC FIRST Bank ATM,Chhattisgarh,Chhattisgarh Zone 04,CG_Z03,21.012183,82.549146,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03893,Axis Bank,Axis Bank ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 04,DN_Z03,20.021197,73.158626,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03894,Punjab National Bank,Punjab National Bank ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 03,DN_Z02,20.257605,72.989271,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03895,Union Bank of India,Union Bank of India ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 04,DN_Z03,20.041391,73.060987,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03896,Bank of India,Bank of India ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 04,DN_Z03,20.072182,72.984038,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03897,Bank of Baroda,Bank of Baroda ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 04,DN_Z03,20.161276,73.006358,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03898,HDFC Bank,HDFC Bank ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 04,DN_Z03,20.05884,72.975861,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03899,Union Bank of India,Union Bank of India ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 04,DN_Z03,20.271981,73.122119,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03900,ICICI Bank,ICICI Bank ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 04,DN_Z03,20.133552,73.055441,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03901,Canara Bank,Canara Bank ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 04,DN_Z03,20.147755,73.124737,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03902,Bank of India,Bank of India ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 03,DN_Z02,20.174274,73.000033,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
SYN_ATM_03903,Punjab National Bank,Punjab National Bank ATM,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu Zone 03,DN_Z02,20.237965,72.967992,SYNTHETIC_PROTOTYPE,Synthetic ATM reference point for SIH prototype; bank name is a realistic display/operator label and location is not an official ATM inventory.
